project,worktree_id,artifact_id,first_path,final_path,artifact_type,final_artifact_type,renamed_across_type,first_event_index,last_event_index,any_revisit,never_revisited,later_read,later_read_count,mutation_count
agentsight,b5bc34dabe6a,agentsight:a00002494,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-001/agentboard_task_identity.py,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-001/agentboard_task_identity.py,code,code,False,80392,87899,True,False,True,3,1
agentsight,b5bc34dabe6a,agentsight:a00002495,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-001/preflight-report.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-001/preflight-report.md,paper/docs,paper/docs,False,80401,80865,True,False,True,1,2
agentsight,e58fce112c6e,agentsight:a00002497,docs/flamegraph-example/osworld-human-operations.svg,docs/flamegraph-example/osworld-human-operations.svg,other,other,False,80460,80460,False,True,False,0,1
agentsight,e58fce112c6e,agentsight:a00002498,docs/flamegraph-example/r221-semantic-flamegraph-top200.svg,docs/flamegraph-example/r221-semantic-flamegraph-top200.svg,other,other,False,80460,80460,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00002500,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-001/result-report.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-001/result-report.md,paper/docs,paper/docs,False,80753,82235,True,False,True,4,2
agentsight,b5bc34dabe6a,agentsight:a00002501,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-001/result-review.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-001/result-review.md,paper/docs,paper/docs,False,80826,82210,True,False,True,6,1
agentsight,b5bc34dabe6a,agentsight:a00002502,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/experiment-plan.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/experiment-plan.md,paper/docs,paper/docs,False,80848,90927,True,False,True,11,2
agentsight,b5bc34dabe6a,agentsight:a00002503,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/plan-review.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/plan-review.md,paper/docs,paper/docs,False,80883,82211,True,False,True,4,2
agentsight,b5bc34dabe6a,agentsight:a00002504,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/plan-revision.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/plan-revision.md,paper/docs,paper/docs,False,80898,82803,True,False,True,3,1
agentsight,b5bc34dabe6a,agentsight:a00002508,docs/operation-stack-induction-algorithms.md,docs/operation-stack-induction-algorithms.md,paper/docs,paper/docs,False,81093,92388,True,False,True,29,12
agentsight,b5bc34dabe6a,agentsight:a00002510,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/step-report.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/step-report.md,paper/docs,paper/docs,False,81142,82310,True,False,True,11,10
agentsight,b5bc34dabe6a,agentsight:a00002511,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/preflight-report.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/preflight-report.md,paper/docs,paper/docs,False,81149,82803,True,False,True,2,2
agentsight,b5bc34dabe6a,agentsight:a00002550,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/result-report.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/result-report.md,paper/docs,paper/docs,False,81915,87390,True,False,True,9,3
agentsight,b5bc34dabe6a,agentsight:a00002551,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/result-review.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/experiment-002/result-review.md,paper/docs,paper/docs,False,81946,90175,True,False,True,8,1
agentsight,b5bc34dabe6a,agentsight:a00002554,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/outer-audit-20260716T004151-0700.md,docs/tmp/build-and-evaluate/step-0031-20260715T182253-0700/outer-audit-20260716T004151-0700.md,paper/docs,paper/docs,False,82222,82222,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00002559,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/step-report.md,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/step-report.md,paper/docs,paper/docs,False,82379,83392,True,False,True,9,8
agentsight,b5bc34dabe6a,agentsight:a00002563,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/literature-20260716T010251-0700/source-screen.md,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/literature-20260716T010251-0700/source-screen.md,paper/docs,paper/docs,False,82523,93504,True,False,True,10,4
agentsight,b5bc34dabe6a,agentsight:a00002588,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/experiment-plan.md,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/experiment-plan.md,paper/docs,paper/docs,False,82894,83348,True,False,True,6,3
agentsight,b5bc34dabe6a,agentsight:a00002592,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/plan-review.md,paper/docs,paper/docs,False,82977,83348,True,False,True,2,2
agentsight,b5bc34dabe6a,agentsight:a00002593,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/literal_action_identity.py,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/literal_action_identity.py,code,code,False,82982,83263,True,False,True,10,2
agentsight,b5bc34dabe6a,agentsight:a00002595,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/preflight-report.md,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/preflight-report.md,paper/docs,paper/docs,False,82990,83348,True,False,True,3,2
agentsight,b5bc34dabe6a,agentsight:a00002596,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/result-report.md,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/result-report.md,paper/docs,paper/docs,False,83055,83348,True,False,True,6,5
agentsight,b5bc34dabe6a,agentsight:a00002598,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/result-review.md,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/experiment-001/result-review.md,paper/docs,paper/docs,False,83099,90175,True,False,True,6,4
agentsight,b5bc34dabe6a,agentsight:a00002604,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/outer-audit-20260716T162748-0700.md,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/outer-audit-20260716T162748-0700.md,paper/docs,paper/docs,False,83287,86921,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00002605,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/outer-audit-follow-up-20260716T163735-0700.md,docs/tmp/build-and-evaluate/step-0032-20260716T010251-0700/outer-audit-follow-up-20260716T163735-0700.md,paper/docs,paper/docs,False,83337,83392,True,False,True,1,2
agentsight,b5bc34dabe6a,agentsight:a00002610,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/experiment-001/experiment-plan.md,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/experiment-001/experiment-plan.md,paper/docs,paper/docs,False,83445,85323,True,False,True,9,3
agentsight,b5bc34dabe6a,agentsight:a00002611,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/step-report.md,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/step-report.md,paper/docs,paper/docs,False,83445,83877,True,False,True,4,5
agentsight,b5bc34dabe6a,agentsight:a00002612,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/experiment-001/plan-review.md,paper/docs,paper/docs,False,83502,83782,True,False,True,6,3
agentsight,b5bc34dabe6a,agentsight:a00002613,script/rq2_standard_localization_metrics.py,script/rq2_standard_localization_metrics.py,code,code,False,83548,88060,True,False,True,34,3
agentsight,b5bc34dabe6a,agentsight:a00002616,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/experiment-001/result-report.md,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/experiment-001/result-report.md,paper/docs,paper/docs,False,83562,85323,True,False,True,3,1
agentsight,b5bc34dabe6a,agentsight:a00002618,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/write-report.md,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/write-report.md,paper/docs,paper/docs,False,83667,83877,True,False,True,2,4
agentsight,b5bc34dabe6a,agentsight:a00002619,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/milestone-review-001/01-blind-full-paper-read.md,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/milestone-review-001/01-blind-full-paper-read.md,paper/docs,paper/docs,False,83709,83885,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00002620,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/milestone-review-001/02-external-search-source-verification.md,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/milestone-review-001/02-external-search-source-verification.md,paper/docs,paper/docs,False,83751,83885,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00002621,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/milestone-review-001/03-full-paper-reread-assessment.md,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/milestone-review-001/03-full-paper-reread-assessment.md,paper/docs,paper/docs,False,83777,83885,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00002622,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/milestone-review-001/04-cycle-audit-final-verdict.md,docs/tmp/build-and-evaluate/step-0033-20260716T165119-0700/milestone-review-001/04-cycle-audit-final-verdict.md,paper/docs,paper/docs,False,83799,83885,True,False,True,7,2
agentsight,b5bc34dabe6a,agentsight:a00002628,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/literature-20260716T175204-0700/literature-report.md,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/literature-20260716T175204-0700/literature-report.md,paper/docs,paper/docs,False,83945,84420,True,False,True,4,1
agentsight,b5bc34dabe6a,agentsight:a00002629,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/step-report.md,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/step-report.md,paper/docs,paper/docs,False,83945,84532,True,False,True,4,7
agentsight,b5bc34dabe6a,agentsight:a00002630,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/experiment-001/experiment-plan.md,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/experiment-001/experiment-plan.md,paper/docs,paper/docs,False,83962,84421,True,False,True,8,2
agentsight,b5bc34dabe6a,agentsight:a00002631,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/experiment-001/plan-review.md,paper/docs,paper/docs,False,84025,84421,True,False,True,5,3
agentsight,b5bc34dabe6a,agentsight:a00002633,script/rq3_cross_domain_percentile_calibration_eval.py,script/rq3_cross_domain_percentile_calibration_eval.py,code,code,False,84139,84513,True,False,True,7,2
agentsight,b5bc34dabe6a,agentsight:a00002634,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/experiment-001/result-report.md,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/experiment-001/result-report.md,paper/docs,paper/docs,False,84156,84725,True,False,True,4,2
agentsight,b5bc34dabe6a,agentsight:a00002650,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/milestone-review-001/01-blind-full-paper-read.md,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/milestone-review-001/01-blind-full-paper-read.md,paper/docs,paper/docs,False,84304,84496,True,False,True,4,1
agentsight,e58fce112c6e,agentsight:a00002652,collector/vendor/bpf/sslsniff,collector/vendor/bpf/sslsniff,other,other,False,84347,84447,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00002653,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/milestone-review-001/02-external-search-source-verification.md,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/milestone-review-001/02-external-search-source-verification.md,paper/docs,paper/docs,False,84362,84497,True,False,True,3,1
agentsight,b5bc34dabe6a,agentsight:a00002654,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/milestone-review-001/03-full-paper-reread-scientific-assessment.md,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/milestone-review-001/03-full-paper-reread-scientific-assessment.md,paper/docs,paper/docs,False,84387,84497,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00002656,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/milestone-review-001/04-cycle-audit-final-verdict.md,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/milestone-review-001/04-cycle-audit-final-verdict.md,paper/docs,paper/docs,False,84456,84495,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00002658,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/outer-audit-20260716T190334-0700.md,docs/tmp/build-and-evaluate/step-0034-20260716T175204-0700/outer-audit-20260716T190334-0700.md,paper/docs,paper/docs,False,84515,84554,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00002660,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/step-report.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/step-report.md,paper/docs,paper/docs,False,84591,86999,True,False,True,7,9
agentsight,b5bc34dabe6a,agentsight:a00002667,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/asset-and-metric-screen.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/asset-and-metric-screen.md,paper/docs,paper/docs,False,84852,93503,True,False,True,11,3
agentsight,b5bc34dabe6a,agentsight:a00002668,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/experiment-plan.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/experiment-plan.md,paper/docs,paper/docs,False,84857,86085,True,False,True,10,6
agentsight,b5bc34dabe6a,agentsight:a00002669,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/plan-review.md,paper/docs,paper/docs,False,84912,85081,True,False,True,5,3
agentsight,b5bc34dabe6a,agentsight:a00002670,script/rq1_codetracebench_token_attribution_eval.py,script/rq1_codetracebench_token_attribution_eval.py,code,code,False,85020,92189,True,False,True,20,4
agentsight,b5bc34dabe6a,agentsight:a00002672,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/preflight-report.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/preflight-report.md,paper/docs,paper/docs,False,85034,85081,True,False,True,2,2
agentsight,b5bc34dabe6a,agentsight:a00002676,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/full-run.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/full-run.md,paper/docs,paper/docs,False,85128,87001,True,False,True,3,1
agentsight,b5bc34dabe6a,agentsight:a00002677,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/result-review.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/01-experiment-gate/experiment-001/result-review.md,paper/docs,paper/docs,False,85128,86085,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00002679,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-0-macro-structure.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-0-macro-structure.md,paper/docs,paper/docs,False,85195,85888,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00002681,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-1-micro-structure.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-1-micro-structure.md,paper/docs,paper/docs,False,85257,85257,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00002682,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-2-section-conventions.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-2-section-conventions.md,paper/docs,paper/docs,False,85274,85390,True,False,True,2,2
agentsight,b5bc34dabe6a,agentsight:a00002683,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-3-logic-flow.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-3-logic-flow.md,paper/docs,paper/docs,False,85316,85390,True,False,True,2,2
agentsight,b5bc34dabe6a,agentsight:a00002684,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-4-abstract-introduction.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-4-abstract-introduction.md,paper/docs,paper/docs,False,85366,85382,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00002685,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-5-consistency.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-5-consistency.md,paper/docs,paper/docs,False,85428,85521,True,False,True,1,4
agentsight,b5bc34dabe6a,agentsight:a00002686,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-6-language-sentence.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-6-language-sentence.md,paper/docs,paper/docs,False,85534,85581,True,False,False,0,3
agentsight,b5bc34dabe6a,agentsight:a00002687,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-7-language-word.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-7-language-word.md,paper/docs,paper/docs,False,85584,85628,True,False,True,1,3
agentsight,b5bc34dabe6a,agentsight:a00002688,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-8-terminology-jargon.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-8-terminology-jargon.md,paper/docs,paper/docs,False,85632,85730,True,False,True,2,3
agentsight,b5bc34dabe6a,agentsight:a00002690,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-9-paragraph-flow.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-9-paragraph-flow.md,paper/docs,paper/docs,False,85732,85772,True,False,True,1,2
agentsight,b5bc34dabe6a,agentsight:a00002691,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-10-citations.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-10-citations.md,paper/docs,paper/docs,False,85775,85961,True,False,True,3,3
agentsight,b5bc34dabe6a,agentsight:a00002692,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-11-meaning-preservation.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/02-write-gate/iter-refine-writing-20260716T205302-0700/round-11-meaning-preservation.md,paper/docs,paper/docs,False,85866,85961,True,False,True,2,2
agentsight,b5bc34dabe6a,agentsight:a00002693,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/03-review-gate/milestone-review-001/01-blind-full-paper-read.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/03-review-gate/milestone-review-001/01-blind-full-paper-read.md,paper/docs,paper/docs,False,85993,86173,True,False,True,5,1
agentsight,b5bc34dabe6a,agentsight:a00002694,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/03-review-gate/milestone-review-001/02-external-search-and-source-verification.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/03-review-gate/milestone-review-001/02-external-search-and-source-verification.md,paper/docs,paper/docs,False,86151,86175,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00002696,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/03-review-gate/milestone-review-001/03-full-paper-reread-and-assessment.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/03-review-gate/milestone-review-001/03-full-paper-reread-and-assessment.md,paper/docs,paper/docs,False,86186,86194,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00002697,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/03-review-gate/milestone-review-001/04-cycle-change-audit-and-final-verdict.md,docs/tmp/build-and-evaluate/step-0035-20260716T191253-0700/03-review-gate/milestone-review-001/04-cycle-change-audit-and-final-verdict.md,paper/docs,paper/docs,False,86196,86197,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00002701,docs/tmp/build-and-evaluate/step-0036-20260717T041400-0700/01-experiment-gate/experiment-001/experiment-plan.md,docs/tmp/build-and-evaluate/step-0036-20260717T041400-0700/01-experiment-gate/experiment-001/experiment-plan.md,paper/docs,paper/docs,False,86218,88637,True,False,True,18,4
agentsight,b5bc34dabe6a,agentsight:a00002702,docs/tmp/build-and-evaluate/step-0036-20260717T041400-0700/01-experiment-gate/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0036-20260717T041400-0700/01-experiment-gate/experiment-001/plan-review.md,paper/docs,paper/docs,False,86255,86587,True,False,True,8,3
agentsight,b5bc34dabe6a,agentsight:a00002703,script/rq2_same_signal_diagnostic_decomposition.py,script/rq2_same_signal_diagnostic_decomposition.py,code,code,False,86278,88060,True,False,True,27,7
agentsight,b5bc34dabe6a,agentsight:a00002713,docs/tmp/build-and-evaluate/step-0036-20260717T041400-0700/01-experiment-gate/experiment-001/superseded-run-review.md,docs/tmp/build-and-evaluate/step-0036-20260717T041400-0700/01-experiment-gate/experiment-001/superseded-run-review.md,paper/docs,paper/docs,False,86473,86588,True,False,True,4,3
agentsight,b5bc34dabe6a,agentsight:a00002715,docs/tmp/build-and-evaluate/step-0037-20260717T052237-0700/01-experiment-gate/experiment-001/experiment-plan.md,docs/tmp/build-and-evaluate/step-0037-20260717T052237-0700/01-experiment-gate/experiment-001/experiment-plan.md,paper/docs,paper/docs,False,86533,87392,True,False,True,14,4
agentsight,b5bc34dabe6a,agentsight:a00002717,docs/tmp/build-and-evaluate/step-0036-20260717T041400-0700/01-experiment-gate/experiment-001/result-review.md,docs/tmp/build-and-evaluate/step-0036-20260717T041400-0700/01-experiment-gate/experiment-001/result-review.md,paper/docs,paper/docs,False,86613,90167,True,False,True,7,1
agentsight,b5bc34dabe6a,agentsight:a00002718,docs/tmp/build-and-evaluate/step-0036-20260717T041400-0700/step-report.md,docs/tmp/build-and-evaluate/step-0036-20260717T041400-0700/step-report.md,paper/docs,paper/docs,False,86614,86733,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00002719,docs/tmp/build-and-evaluate/step-0037-20260717T052237-0700/01-experiment-gate/experiment-001/plan-review.md,docs/tmp/build-and-evaluate/step-0037-20260717T052237-0700/01-experiment-gate/experiment-001/plan-review.md,paper/docs,paper/docs,False,86629,86849,True,False,True,4,2
agentsight,b5bc34dabe6a,agentsight:a00002720,script/rq2_local_first_semantic_ranking.py,script/rq2_local_first_semantic_ranking.py,code,code,False,86649,87886,True,False,True,3,1
agentsight,b5bc34dabe6a,agentsight:a00002722,docs/tmp/build-and-evaluate/step-0037-20260717T052237-0700/01-experiment-gate/experiment-001/result-review.md,docs/tmp/build-and-evaluate/step-0037-20260717T052237-0700/01-experiment-gate/experiment-001/result-review.md,paper/docs,paper/docs,False,86716,90167,True,False,True,11,1
agentsight,b5bc34dabe6a,agentsight:a00002723,docs/tmp/build-and-evaluate/step-0037-20260717T052237-0700/step-report.md,docs/tmp/build-and-evaluate/step-0037-20260717T052237-0700/step-report.md,paper/docs,paper/docs,False,86735,87437,True,False,True,8,7
agentsight,b5bc34dabe6a,agentsight:a00002725,docs/tmp/build-and-evaluate/step-0037-20260717T052237-0700/outer-audit-20260717T065017-0700.md,docs/tmp/build-and-evaluate/step-0037-20260717T052237-0700/outer-audit-20260717T065017-0700.md,paper/docs,paper/docs,False,86876,86876,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00002727,docs/tmp/build-and-evaluate/step-0038-20260717T071424-0700/independent-construct-audit.md,docs/tmp/build-and-evaluate/step-0038-20260717T071424-0700/independent-construct-audit.md,paper/docs,paper/docs,False,87028,87453,True,False,True,3,3
agentsight,b5bc34dabe6a,agentsight:a00002728,docs/tmp/build-and-evaluate/step-0039-20260717T073633-0700/milestone-review-001/01-blind-full-paper-read.md,docs/tmp/build-and-evaluate/step-0039-20260717T073633-0700/milestone-review-001/01-blind-full-paper-read.md,paper/docs,paper/docs,False,87110,87111,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00002729,docs/tmp/build-and-evaluate/step-0039-20260717T073633-0700/milestone-review-001/02-external-search-primary-source-verification.md,docs/tmp/build-and-evaluate/step-0039-20260717T073633-0700/milestone-review-001/02-external-search-primary-source-verification.md,paper/docs,paper/docs,False,87128,87129,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00002731,docs/tmp/build-and-evaluate/step-0039-20260717T073633-0700/milestone-review-001/03-source-informed-full-paper-reread.md,docs/tmp/build-and-evaluate/step-0039-20260717T073633-0700/milestone-review-001/03-source-informed-full-paper-reread.md,paper/docs,paper/docs,False,87155,87158,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00002733,docs/tmp/writing/step-0040-20260717T080219-0700/step-report.md,docs/tmp/writing/step-0040-20260717T080219-0700/step-report.md,paper/docs,paper/docs,False,87224,87814,True,False,True,7,7
agentsight,b5bc34dabe6a,agentsight:a00002734,docs/tmp/writing/step-0040-20260717T080219-0700/iter-refine-writing-20260717T080219-0700/round-0-macro-structure.md,docs/tmp/writing/step-0040-20260717T080219-0700/iter-refine-writing-20260717T080219-0700/round-0-macro-structure.md,paper/docs,paper/docs,False,87255,90428,True,False,True,3,2
agentsight,b5bc34dabe6a,agentsight:a00002735,docs/tmp/writing/step-0040-20260717T080219-0700/iter-refine-writing-20260717T080219-0700/round-1-micro-structure.md,docs/tmp/writing/step-0040-20260717T080219-0700/iter-refine-writing-20260717T080219-0700/round-1-micro-structure.md,paper/docs,paper/docs,False,87319,87330,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00002736,docs/tmp/writing/step-0040-20260717T080219-0700/iter-refine-writing-20260717T080219-0700/round-2-section-conventions.md,docs/tmp/writing/step-0040-20260717T080219-0700/iter-refine-writing-20260717T080219-0700/round-2-section-conventions.md,paper/docs,paper/docs,False,87370,87370,False,True,False,0,1
